review_id,text,stars
bO8RohvtGof5brUUHY7S6Q,"Great location and lovely staff. 

took away one star for parking prices, gross mixology at the gin bar and small size of pool. 

Food is great at their restaurants and all the rooms are VERY tasteful.",4
9HhLrpymozthn6A43k8bkw,"Went to The Docket for a rainy Saturday morning brunch. It is located on the first floor corner of the SLU law building but inside it's a modern diner. The breakfast menu is extensive and includes breakfast cocktails. We settled on the breakfast fried rice and chocolate chip pancakes and left with very full bellies. The service was great. We were immediately greeted when we walked in and the waitress was attentive without feeling intrusive. For a no frills, cheap breakfast that will leave you satisfied I would recommend stopping by The Docket.",4
vG8d859sYq9dHvubCGT5yQ,"AutoZone, you're the bomb. 

I've gotten my battery tested here and a blinker bulb so it's about time they get a review. It may not be the prettiest of places but it gets the job done. I was having car battery issues over the summer and they test batteries for free and give advice on what to do next. And no, they didn't suggest buying a new battery from them. That's what you call classy. It was a separate issue and was so nice to have the honest complimentary help. 

My blinker went out last week so I stopped in and they looked up the model of my car and grabbed the correct bulb right off the shelf. I've heard they'll put it in your car for you but I didn't ask. I went on my way and did it myself. 

Long story short, they kill it in the customer service department. Keep up the great work, AutoZone!",4
Ia4oXtAa-iIi8X94WmvZrQ,"Got their specialty Hot Chicken. Made the mistake of eating the crispy crust and skin off of the half order of chicken. The taste was great, but then the heat hit me like a great ball of fire! The sweet tea did not help put out the fire, and eating the chicken meat did not help either.  Next time I am eating the chicken meat and crust at the same time. I was the only one in my party of 8 that had this issue.  Will eat here again for sure!",5
fOI9lBfvp8wloGbmlY4kig,My car got a flat tire at 8am. These guys opened up and saved my morning. Very friendly! Go Select Auto,5
eBgJs504UYsdIGz2qLJVbA,"This review is from July 2013. 
Came here with daughter and son in law for fourth of july week.
Appetizers were very good. we had the lobster dumplings, the potstickers, and crab cakes. All worth ordering again. Entrees weren't as good I tried the drum as I had had such a great drum at nola but unfortunately it was dry and sauce was non-existent. I cant remember what my daughter  had but she was not impressed. Son in law had steak which is not good idea at seafood specialty restaurant. 
Service was just ok.",3
2jVGBlMA-dzzbripjevkeg,"Aunthenic? No , Americanized? Very much. This didn't have the authentic taste and the only thing that was somewhat good to me was the cabbage which was way to buttery to be Jamaican, the oxtail? Tasted more like they added nutmeg or something but I can gaurentee that's definitely not authentic Jamaican taste ,Was so tough and I only got three pieces? For 14$? The rice and beans were bland Yeah no I really shoulda went out my way and made it at home but here I go wanting to try local places. Also got the festival was more doughy than anything and way to much cinnamon",2
5x7-QMcZq4UZ92E49uc_5Q,"Came here for a very special occasion. Our waiter was wonderful! The Manager came over twice, and also was caring, and checked up on us.
My kids (16, and 22) had great meals, my wife's shrimp was quite undercooked, so sent back for correction, and my 12 oz fillet was pretty flavorless. I cringe at the thought that I had a much better tasting Filet at the Texas Roadhouse. 
The tenderloin taco appetizer (I had one from my kids) was amazing - the best part of the whole meal for me.
My shrimp appetizer was slimy, quite nasty, so sent back, and replaced.
I got the chocolate cake with molten center, which was way, way overcooked to the point of being bone dry.
The kitchen scored a big zero from me..........
At least my kids had good meals. The prices here are completely outrageous!! 

This place used to be my favorite steak house!!! No longer. 

$64 for a 2 lb. Lobster??? REALLY??? 

I've been here in the past for very special occasions, but at this point, I'm done.

Their prices are absurd, and the food didn't nearly measure up to the price charged. If it was so great that it knocked my socks off, then fine, it is what it is. But it wasn't!

Morton's used to be great..........",1
c3VjL4OcVlvutA12RSzI5Q,"Since I didn't see a email address on the main website I will post my complaint here.  Tonight we went to DD for dinner since my wife wanted seafood.  This is not our first time there since we like the food and the atmosphere.  We ordered and food was great.  Service was a slow for a Tuesday with nobody in the restaurant, however that is not my complaint.  The complaint is for the group of people that wait staff sat on the patio next to the main door leading into the restaurant (outside seating area).  We got sat at the 4th table down from where this group was.  Through our whole meal we listened to this loud table swearing and carrying on like teenage kids.  Actually teenagers acted better than they did.  During the whole time the wait staff was catering to this table and they could hear was being said.  The manager was also tending to this table.  I let it go until the end of our meal.  Also, another couple was sat next to us which would be table 3 from the group.  Shortly after sitting down and listening to how the other table was carrying on they asked to be moved.  We paid and as we passed their table I told them how inconsiderate they were for the way they carried on.  The reply I got from the guy standing next to the table was, ""Don't come back if you don't like it!"".  So my wife asked the wait staff for the manager.  My wife voice her issues with the manager and I think it kind of went on deaf ears since we found out they are regulars to the restaurant.  Not once did any of the wait staff ask the table to settle down.  Also, I think they should have been sat someplace else away from the other tables.  We eat there every 3-4 weeks but may be awhile before we go back.   So hopefully this gets back to the owner or another manager for DD.",1
O249fs14K5z9es4A80hZOg,Our experience tonight was horrific! From the kitchen moving like pond water to the wait staff that was below par I WILL NOT BE BACK!!,1
MVBKEbWD9yvO0len7Tg-2w,"This is the best Sushi place and fried rice place in Nashville. The service is a bit slow, but the food is always hot and fresh. Tastes very upscale with reasonable prices. Love love love this place. I'm constantly recommending to everyone I know. I'm giving four stars because the service is quite subpar. My servers have been found to be quite awkward and can sometimes come off as a bit stingy. For example, if you pay in cash, they will give you the bills back, but never your actual coins. It just rubs me the wrong way. However, I go here all the time, and i'm not exaggerating. 10/10 Recommend!",4
XDZ1JqF45Q4zJeMKZHO3jA,"I find myself coming to the Galleria when I need to hit up several stores in one stop. There are several large department stores here such as Dillard's, Macy's, and Nordstrom's, which is new! There are a large variety of other stores as well. There's something for everyone! The mall is pretty nice IMO. I love how it is decorated during the holidays. In addition to a large selection of stores, there are many food options to choose from including a food court in the basement where the cinema is but there are also restaurants. These include five guys, cheesecake factory, panera and California pizza kitchen. 

The only downside about this place is that parking can be a big pain. Get here early because it gets pretty crowded!",4
8GD6n_zHOyYF7sfHHAs4sw,Called them with a pretty detailed message but I never did hear back from anyone. I just can't understand why a business would give you the option to leave a message  but not call you back. I was really hoping to get some service from them based on the yelp reviews but we weren't so lucky.,1
SXRrUZS_pRoiNNsdhJII7A,"I really don't know why I bother with Big Lots. Back in the day (15+ years ago) you could find ""close out"" prices of different items. Nowadays it seems like their prices are the same if not more than Target/Walmart. 

We stopped in to look for some cheap tomato cages. We needed about 12 of them & didn't want to spend too much. We looked around & found some 33 inch tomato cages for 3 bucks a piece. Since Lowes is literally in the same parking lot we looked over there and the SAME tomato cages at Lowes are $1.88!! We bought the cages at Lowes.",2
CPaPIs_kI2aAVcPGvzQzrA,"Place has sort of slid down hill imho.  We had two things on the table that were under cooked, apple fritters were full of raw dough

Staff was great as usual as well as atmosphere. 

Maybe I'm old school but if I'm having coffee with brunch keep the cup full. I shouldn't have to ask.

I'm all about the food, cool/popular factor doesn't matter to me.",3
dTC_taEFR8IN020T5alg_Q,"I usually go to a hairstylist... This was my first time in a barbershop, my stylist had been busy and my hair was getting out of control, luckily a friend recommended me this place, Barber Ito specifically, I was impressed, the place is clean, people are friendly and Ito gave me a nice clean cut! My only complaint is the lowd foul music they play.",4
YulIv_DNIEhpOEJOafUm0Q,"I'd been wanting to try this place forever and I finally got my chance this past Sunday. I met a friend at Indeblue for brunch and since I was early I took a seat at the bar and grabbed a drink. The Rose Mimosa was nothing to write home to momma about (it was just champagne and grenadine), but the price of the drink ($6) and the attentiveness of the hostess/bartender were pluses. For brunch I went with the French toast and a side of bacon. I didn't pick the most adventurous thing on the menu but overall the food was decent (especially the side of super savory bacon...it was a VERY healthy portion and probably could've been shared). PROS: fast service, they honored my reservation time, the staff was super friendly, the restaurant/bathrooms were clean, portion sizes were perfect, and the prices were on par for the location.  CONS: There isn't a variety of options on the menu, the cocktails could've been a bit more daring. 

I'm definitely visiting again because there are some other items on the menu that I'd love to give a try. My friend had the chicken and waffles and she gave it an 8 out of 10.",4
sXU5Ffl-CMbwT9BGlCW_Tw,"This place makes up prices depending on if they recognize you, or not, it would seem. $10 for Makers Mark, in a dive bar? Believe it or not, this is not top of the line. There is no top shelf when there is only three choices. I could go to a place where all the patrons were NOT just lonely misfits who want attention at karaoke night, but, on Christmas Eve I chose to stay in my neighborhood. Not the best idea. In fact, every time I go to this place, it is not the best idea. But then again, Santa Barbara never really understands reality, not even the underbelly of Santa Barbara understands reality.",2
5vDIlBrmP-7Pa9Vhga79zg,"Is giving less than 1 star an option? It should be!

Our intent was to have a nice and romantic dinner on the day prior to Valentine's Day to avoid the rush of restaurant crowds, so on the evening of Tuesday, February 13, my partner and I arrived at the restaurant at 7:30PM per prior reservations made by phone. When we arrived, we were promptly seated by the attendant at the reception counter. Upon being seated, we waited for approximately 15 minutes before our server, Alanna, came over to introduce herself and to take our drink orders. She was very pleasant and friendly; however, after taking our drink orders, we waiting for another 15 minutes or so for our coffee to arrive. Alanna then returned to take our appetizer and food orders, again another 20-25 minutes until our appetizers (Caesar Salad and Lobster Bisque soup) and bread arrived at our table. My date ordered stuffed flounder/Yukon Gold garlic mashed potatoes; I ordered shrimp and pasta. In the meantime, another party arrived at the table next to us; we could clearly hear complaints from that party to Alanna on the delayed service they were receiving, as well. She sincerely apologized to our table and to the other party about the long wait. When asked why there was such a delay, she mentioned that there was a rush of customers that didn't have prior reservations and because of this; the restaurant was short-staffed and didn't have enough servers to accommodate the extra, unexpected customers. We were a little annoyed with the response; however, we realized that this was not within her/restaurant's control. When my partner's Caesar Salad arrived, it was very wilted and drenched in salad dressing. We didn't complain, but he was only able to eat half as it was not very appetizing; however, my soup was very good. After finishing our appetizers and approximately 30 minutes later, Manager, John Park, stopped by our table to tell my date that the cook ""wasn't feeling very good about how the flounder turned out."" Huh? He then proceeded to tell my date that he could order any other fish which would be prepared in any way that he would like. My date is extremely particular about his food selections, so we were quite annoyed that it took over 45 minutes to find out that his food choice was not available, with a very insincere and nonchalant apology about what was happening. Mr. Park never offered to adjust our bill until we asked because at this point, the whole situation was unacceptable. When asked if he would provide any type of adjustment to our bill, his response was, ""I'll take a look at it."" Our guess is that the kitchen's supply of flounder was depleted. And even if this was the case, it should not have taken over 45 minutes to be informed that a food selection was no longer available - how is this good customer service? Again another 20 minutes to wait for his order (salmon/mashed potatoes) to be cooked, which of course delayed my food order. By this time, we'd been at the restaurant for over 2 hours. When our food was finally brought to our table by John, we were not very hungry due to filling up on coffee refills and appetizers and mostly due to the fact that our night was ruined by the experience at this establishment. He never stopped back to ask how the food was or if there was anything else he could do. We had after dinner plans that of course had to be cancelled due to this unfortunate occurrence. We thought about just leaving after the appetizers arrived, but had been impressed with prior visits to the restaurant and never imagined that something like this could occur at a high-end establishment such as the Chart House. When we received our bill, $18.50 had been deducted from the bill, listed as ""Guest Relations"". At the very least and to show good faith to valued customers, we feel that my date's entire meal should have been comped, not just appetizers! Needless to say, we will not be returning to Chart House, nor will we recommend family/friends to patronize this establishment. We will also inform the public of our experience via social media. We feel that communication and sensitivity training is in order for Manager, John Park, as his customer service skills are questionable and severely lacking.",1
uXLUtUdulNWLZCBjqSUFoA,"Went with the 2 for 20... Got the cheese curds for the starter which were deep fried bricks. I chose  the Kentucky bourbon wings and grilled chicken breast with broccoli/rice for the entrees.. The wings were crunchy but they had barely to any sauce on them, I guess times are tough right now.. The grilled chicken was delicious with a solid portion size..  but next time I'll just get two of the grilled chicken meals..",3
vcnnInPEAwphxe7I2craPg,"Disappointed!!  I ordered a to go order for my family and it wasn't cheap.  First, we had a ridiculous wait time to pick up the order but, I thought it was because of staffing shortages.  The first container I opened was the Mongolian Beef.  I said a curse word out loud... it was a half-order and was dry.  The Honey Chicken looked like it was a mix of an old order and a new order that was sitting.  The breading was falling off and it was also dry.  The extra sauce that I ordered was gelatin like... never seen that before.  The Lo Mein wasn't even good.  I called and spoke with Amy (Manager).  I opted for the food to be remade because I had hungry teenagers here.   The food is being picked up and I pray it's good.   PLEASE remember that the quality of food is super important especially at your prices.  Please get it together!!  The food I received this evening gets a half-star.  But, because of Amy's professionalism and calming nature, I am giving two stars. 
I appreciate the way she handled it.",2
SRA26IRxMpvU-FmvtTX8SA,"This is maybe the 4th chance I've given this place solely because it's affordable and the staff seems nice, but they are just so apathetic. Each time we call it's like the first time, there's never any record of what we've had done before and we're always starting over. When I dropped off my (reactive) on-leash dog there was a loose dog that walked right up to her face and not one of the three staff members standing there seemed alarmed or moved quickly to remedy what could have been a dangerous situation for both dogs.  I had to step in the middle and pull my dog away while a staff member took her time coming around to grab the other dog. She apologized and nothing more happened, so I felt fine to leave my dog anyway. I Just picked up my dog and realized once we were home she has blood on her foot from her quick being cut. Not sure how I didn't notice before we left, but mostly how they didn't? I can't imagine she didn't cry when it happened? Or they didn't see blood on the floor at her feet because it's all over my house. I called to let them know and got another apathetic ""oh that'll happen"" response, so I won't be returning. I hope they can get their act together or at least pretend to care for their other customers.",2
GBugUehkb2pbb-IH-z0ZUw,Have ordered here over 10 times and not once has it missed the mark. Best BBQ anywhere around.,5
cK28I7MTy3V8usus8pmryg,"Very sad to say that it is the worse Cracker Barrel we have ever been to. Starting with the waiter all the way to the manager. Took an hour for us to get our meal and when we got it, it was cold. McDonald's would have been better and quicker.",1
FmN2N37di7KjyP_uydPAGg,"Server, Kelle was great. Cold beer and nice decor. Food bland and somewhat tasteless. Three of us shared this opinion. Shrimp and octopus in a ceviche cocktail chewy and rubbery. Enchiladas cold and tasteless. Carnitas burrito was totally bland and flavorless.

It was Valentine's Day, somewhat busy in the late afternoon. Hopefully just an off day, will try them again.",2
aZjCze23wyG3jL1BkiBRdA,"This place has a nice whiskey selection and the cocktails are good, a little on the pricier side though.  I wasn't impressed with the BBQ or any of their sauces, but the side dishes are great.  The mac and cheese with rib jam is where it's at",3
1AJa-wvPYsRSRxAcBLxABw,"Modern ambiance with high ceilings and noisy.  utensils and glassware were perfectly polished.  Menu is limited.  I believe it was 4 of each course.  Service was slow.  Wine was good but expensive.  Whistlepig Rye Manhattan was perfect.  Meatball (3) appetizer were very light and airy and no Italian flavor.  Bread was served with dipping oil, no butter.  Boneless beef ribs (2) with two minature root vegetables was very good and cooked perfectly.  Filet of Beef with small portion of spinach and 3 slices of small potatoe.  Crust on meat was hard, but otherwise tender and perfectly cooked.  Apple pie was stewed apples and ice cream.  Not worth the price.  Overall, dinner was expensive for the portions.  Dress is casual.  Large bar area.  $155 for 2 (before tip).",3
LjiAzF3WW5-tT09INnRnrg,"We decided to book our stay here after reading good yelp reviews. We booked two rooms for one night. It was a bit strange because as we arrived at one of the rooms the door was just wide open. We thought that was kind of strange but walked in. Within the next few minutes a maintenance worker came in without really saying much and started working on fixing the door which we didn't know was broken because we didn't need the key to get in. After 20 minutes of him working on it and us just awkwardly trying to nap, he finally left. All seemed ok until we heard running around constantly upstairs for hours. We gave them the benefit of the doubt and just went about our plans of dinner and drinks. We were staying in two rooms on the second floor and BOTH rooms we were woken up early around 5:30AM from running upstairs. We called the front desk and asked that they ask the tenants if they could keep the noise down, in which their response was rude and not helpful: ""We can't tell a family to tell their kids to not run around. Sorry."" 


Awful experience. The rooms were decent, customer service lacked. Will not be staying here again. We spent hundreds to basically not sleep lol",1
K7MF0j0HbiaRbIsVZrnX2w,Food as usual is great . But having ppl put on hold for 10 minutes while they can hear you helping other customers is crazy. 10 minutes?? I love the food here but annoyed by our to go order! It's not hard to get on a phone and say sorry your still on hold.,3
ouNX--dCOtjlGImdRAiLsA,"Plain mediocre! Staff is rude.  Pizza tasted like pizza.  The menu is all over the place. They have Gyro, Spaghetti,  and Edy's ice cream.. needs to be simplified so chefs can be great at a few things.",2
sZ9itw_TH789Yfqwsyv1yA,"Nothing different really, from the other reviews. The food was hit or miss...I had a calamari appetizer and spinach salad. Neither was amazing nor terrible. I would stick with the more pub-like fare (meat loaf/fish and chips/burger) and be a little more pragmatic with their higher end food offerings.

We ordered flights of pretty much every beer on the menu and the selection was full of more hits than misses. The raspberry mead was particularly good as was the Blonde. Not a huge fan of stouts, porters or, really, any dark beer, I still found their Chocolate Porter impressive. Yes, definitely go for the beer and be careful with the food.

It's definitely dead on weeknights...or at least Wednesdays. And, I hear, you can still smoke at the bar!",4
Lvzmtomyku3DUDg9JFoFgQ,"AYOOO! Barber @ 24th (& Lombard)...where you been hiding at my whole life?! AKA my few years in Philthadelphia -- regardless, Stevie J. would like to give the utmost props to my HIGHER POWER, who was looking down from above, or for some of yous - the Lord/Jesus/God/Savior,etc. -- who is also monitoring your (recommended) bi-weekly maintenance cut.

I WAS a loyal client, or ""cuttee,"" at a competitor's shop in the neighborhood for long time...but by golly, when I MOST needed my ""guy,"" my go-to resource failed me and was overbooked. This was a VERY important Saturday morning -- and Stevie needed a fade that was FRESH TO DEATH in order to photograph beautifully, court some stunning bridesmaids, shake some elders' hands, kiss some babies' foreheads, and basically impress every single human I would be encountering in the coming days. That afternoon included wedding pictures and festivities for which I needed to look as close to Brad Pitt as humanly possible. Trust me when I say -- it was NOT Stevie. J'.s wedding, as I currently remain a single and mingling Irish-Itlian-Hybrid 
 STALLION -- and intend on staying this STUD for the coming years, with absolutely no intentions of slowing it down. 

All self confidence aside, in a frantic and panicked state, I scrambled the interweb trying to find a reputable Barber that could successfully recreate and implant Clarke Kent's face and hair combo onto my average looking face and over-sized dome.

Behold, BARBER ON 24th! No ifs, ans or buts about it -- go to this place! Stevie J. has been there twice -- not 1 time, but 2 TIMES -- and I sincerely recommend that any local Philadelphian do the same. Barber on 24th offers a variety of services (more than your average barber), at a reasonable price - $35 for a basic men's haircut. 

Staying open until 8pm on Weekdays is key for us hardworking and studious folk who struggle to find the time to book these manscaping appointments. On a Saturday morning, they had 5 active barbers -- a mix of men and women -- all willing and able to procure any and all cuts one would need! 

I have now had my hairs cut by both Previn and Israel -- and I was more than pleased with both! Need I say more? 

1. VIBEZ = GREAT (solid playlist covering various genres)
2. SERVICE = FANTASTIC (quick, easy, flexible, chatty and helpful)
3. PRICE = STANDARD!

~STEVIE J. $$ WE OUTCHEA",5
-NNU7UpHSk2EJNXnjhtJ6w,"This has to be the worst place to go . First , the food is horrible and the service really need to be revamped.",1
cSloiKGNJSfqn2i4CFlYiQ,"The food was good, not great. I shared a Seafood Platter, the fried zucchini sticks and split the bread pudding. I also shared a crab cake. We share I our family, do everyone gets a taste. The bread pudding was the highlight, served warm with whipped cream. Homemade and very good! The service was horribly slow. It was a holiday weekend and the kitchen couldn't keep up with the demand. It was a very slow lunch.",3
YRW4QghgtDDiSPzXdRWGCg,"I ABSOLUTELY love this place. They have the best BBQ I've had in a long time. Everytime I'm on Tucson, I have to stop at Brushfire. It's a small little place on a very busy road and they're usually very packed. Their fries are amazing, love their sweet tea, and they use their own house BBQ sauce. I usually either get their brisket or pulls pork.",5
krJyUgIIodo15BJzHbqo7A,"Local favorite. Great ""diner-style"" breakfast. Very popular on weekends for breakfast. Famous bloody Mary is the ""Jake's"". Nice covered/heated patio with morning sun. Helpful and friendly waitstaff. Average price per entree $7 - $12.",4
zv2iQ8fQQWwvxJZFwrCaew,"On what would have been my mom's 80th birthday I celebrated in a library themed restaurant for my librarian mother. Every little detail was stunning, from the glassware to the chandeliers to the plates and on and on. All those little details added to the charm. We sat at the bar and Nathan was incredibly knowledgeable and friendly. Our food was delish, tomahawk Ribeye, spinach & potato wedges. The icing on the cake was that I found a pearl in our very yummy oysters. Yes, a pearl. Definitely made a difficult day a little easier and the pearl from above was like a hug from my mom when I needed it most.",5
n02jv_pmFfLvGyUBb7CqEQ,"Four stars because their coffee is the best I've tasted in Tampa. Otherwise, the breakfast is average. The potatoes may be a bit over seasoned and the service could improve. They are great at bringing you your plate, but not following up to see if you need anything else such as a refill.",4
_V7eXojtit8q0SMOGDKijQ,"You have to go. One of the few places on Bourbon we visit. Absolutely adore the courtyard, and the hurricane, of course. For as large and busy of an establishment, the service is surprisingly good. Turn in your glasses as you leave for cash back.",4
CSqxmb2o2ySv_nlKsryFjA,The service wasn't bad when you saw you waitress every 35. They were under staffed on a holiday weekend which is unacceptable to me. We ordered drinks from the cocktail waitress before getting a table and she told us to go to the bar. When we ordered drinks at our table the drinks took 15 minutes to get. Most drinks are champagne or wine based. The bar layout was weird and there was a painting of a cockroach dissection on the wall. I would just stay on bourbon in the future.,2
j6YmsTgIp-DYWGYI728T6A,"Great hotel, really enjoyed it. Trendy, friendly staff, extremely comfy rooms and very clean!",5
IwhYBSPkprh-9QjNiJRsyg,"Haven't been here in years.  The kids still enjoy this place. I can do without it. They have some variation of dessert like pancakes and French toast now. I should've tried it. I just stuck with my go to order from years ago: veggie omelet and pancakes. Service was ok, nothing major.",3
YYjX408oZ65lkpZP45ameQ,Guacamole is good and and the crispy pork taco. Service was slow for it not being busy. Moscow Mule was pretty good too. Hopefully next time they will have more help.,3
p4qT3N05tAouG7NDCMcbWQ,"I would say Sitar is a solid Indian buffet. It's all-you-can-eat chicken tikka masala, naan, samosas, and lamb vindaloo! Like everyone else has already said, flash your student ID and you'll get a 10% discount. Pay in cash and you'll get another 5% off.",4
Ap_i2oQ41a8gZU6NKQPkuQ,"We always enjoy very special fine dining at Cafe Ponte.  Our six-course tasting menu started with delicious, velvety cauliflower bisque. Next, a piquantly seasoned salad of shredded brussel sprouts; then savory cavatelli in tomato-lamb ragu.  Our selected entrees included  NY Strip steak (spouse) and Faroe Island salmon (me).  Both were lovingly prepared to perfection, creatively presented alongside exciting and unique sides.  5th course was a superb selection of cheeses plated w apple butter, honey-almonds, and cherry-crostini.  Dessert was heavenly flourless chocolate torte.  Service (by Scott) was impeccable and attentive.  Several complimentary extras were provided including an amuse-bouche of beet puree, an apricot and passionfruit palate cleanser, and the cafe's wonderful choices of breads.   We purchased a lovely Riesling to accompany our dinner.",5
-P9fy_UZOg2yYSB9q0n8wA,I wanted to have a nice steak dinner with the family while on vacation. My in-laws rarely go to fancy dinners but I insisted. We had a great time and an excellent experience. We each had a different cut of steak and everyone was pleased. We ordered a few different sides for everyone to share and they were all excellent. My creme brûlée for dessert was delicious. We also had our 12 year old daughter and she loved everything served. Very happy with our dining experience.,5
CwUgTRTcD1Z7OVdRq9E3VA,"Good vegetarian food if you don't mind waiting a REALLY long time. If there are greater than 5 customers, expect at least a 20 min wait. Kind of long for a place that only sells sandwiches and soup. And a bit pricey for what you get.",4
enYHp2SG4RX8eCO3dLxgVg,"King of Donair. KOD. The much anticipated donair shop to ever hit Edmonton in decades. It is the OG donair spot in Canada hailing from Halifax where the donair was invented? Idk. Whatever. There's a lot of bragging rights this donair shop has but for it's first shop in Edmonton it has failed to hit the mark. I've been reading some reviews/blogs/ig about how ""good"" the donair is here and after trying their regular donair here. I'm pretty unimpressed. With slightly seasoned meat, a little sweeter sweet sauce, mediocre veggies and a cold pita. I don't know if it's worth coming back. Had a sample of garlic fingers and big whoop, just cheese on bread with sweet sauce. Nothing special. Maybe it was the months long hype on facebook or the fact that I love donairs so much but this has got to be one of the most disappointing donairs i've ever had. A part of me feels bad for the owners as it seems like they don't know or have tried Swiss, High Voltage, Homestyle, Top ....etc, list goes on. If you've tried any of these Edmonton donair shops and truly think KOD is above the rest....you are definitely wrong. Even on the shawarma side, Sunbake makes their own warm pita. You can't be serving us cold pitas and passing this off as the ""King"" of Donairs.

Located on Whyte ave, this place is going to be busy...for a month. I'll cut them some slack that it was the first weekend of opening but damn such a long wait. You're serving a donair with two toppings of just tomato and onions, while not advertising that you have other toppings. For a place that don't even toast the pita, speed it up. Cool shirts though.


Sal says: Just Skip It (2.5/5)  
Geoff says: meat was moist and well seasoned but donair was more like a salad wrapped in aluminum foil, not rolled up at all, sauce was a bit runny and made a mess before even opening the donair and couldn't understand what could possibly have taken them so long to make it",2
-lzSLT48x3AnSCiSPiUGkw,"I had the opportunity to visit to Sonesta for a business trip.  The hotel is about to undergo a remodeling, so this review might get outdated really quick.  It is a typical hotel.  It's not fancy, but for a business traveler it worked just fine.  The room was quiet and spacious.  I enjoyed the gym, though the elliptical broke in my hand (whoops!).  There is a restaurant in the hotel, though it is an English pub.  I would have preferred something a bit more neutral.  What I liked is that it centrally located to my employer.  That worked well.",4
6S2xe4TvSZr6PmJMar3ZVg,"Was in the area and decided to give this place a try based on Yelp reviews. I've been in Delaware my whole life and have never been to the plaza this restaurant is located in. The parking lot looks small but ended up having plenty of available parking. Our waitress was super nice and you could tell the restaurant is very popular from first walking in. My fiancé and I both got tacos, I got chicken and he got steak. Our taco platters were delicious and I personally loved that they give you two different salsas to put on top.",5
H6dvytgaXmc1YxA4g3MZ2g,"I decided that this would be the first upscale restaurant on my Philly burger tour so I made a lunch reservation and came in.As it usually is with these places the service was exceptional and everyone was really nice and the place was mixed with both well dressed and casually dressed people here's the breakdown

Bun-- the bun was good and nicely toasted
Meat--very high quality but not seasonEd
Toppings--the fancy cheese and gourmet onions were adequate 

good but not outstanding",4
JmzruXNYx8DNzm3J4q3QuQ,"Had a wonderful experience here with a client. Great food, good drinks, excellent service.  The menu is on an iPad- and you can request your server, more drinks or order food from it- it's the way all restaurants should be.  The edamame hummus was delicious!",5
muxh_-42uG1DFbGgfN4JLQ,"will never go back here again
manager not wearing a mask
prices mismarked
way more expensive than shop rite
 called ahead to see if they had something
got disconnected. clerk told me they had the item.  when i got to the store which is 30 minutes from my house advised it would take 10 minutes to prepare item.  took 30 minutes!!",1
9UYWrwXUXHsOt3dy1JorFQ,"i love their bottle beer selection. great prices on all the beers. great specials too. food for the most part is good.  great live bands play here including full throttle from the magazine full throttle. and if you're in the mood to play corn hole or volleyball, they got it.",4
4_gtTFXCrQ9AbThkRBdJXw,Incredible staff and owners!!! A must visit shop for unique everyday wear and costumes,5
rZd2aIcmlLLbftIqoCeVXw,"I absolutely love the concept and the architecture of this place!  However, I've had polar opposite experiences during my two visits to Bailey's Range.  The first go around was near perfect- friendly & timely service, great beer recommendations, and delicious food.  I had such a great meal here that I told all of my family and friends about Bailey's Range and had to bring them back with me for my next visit.  Unfortunately, the second go around was pure chaos- it took forever to get the server's attention, to order our food, and to get refills on beers.  We had to give up on dessert and go elsewhere for our milkshakes because it was just taking way too long.  The other downfall was how loud it was- I went home that night with very little voice left after having to yell across the table at my dining companions.  When we left that evening, David Bailey himself was working near the front door and was a complete wall flower- no ""thanks for coming"", ""have a good evening"". . .nothing.  What's with this guy?

In terms of food, Bailey's Range has some of the best pretzels I've ever had, and some very interesting burgers.  Unfortunately, the kitchen hasn't gotten their burger temperatures down yet, so it's a roll of the dice what color your burger will be when it lands on your table.  The beer menu is one of the best I've seen in town, focusing 99% on local micro brew offerings, with one out-of-town guest brew.  The rest of the drink menu is just as exciting with numerous craft soda offerings and homemade milkshakes. 
 
All of this aside, the menu is so enticing that I'll probably return, but never again will I go on a Friday evening.",3
xeViVA1GBGchD6L3SAYtBA,Sales associate took the time to help me find the correct tires for my car.  He gave me all the info I needed.  Bought four Falken and couldn't be happier.  They have the BEST prices and got me in and out in an hour.,5
EU5U1MiqmsJjV9C9ZApxBg,Love the salads they taste amazing but not sure they are worth all the money we pay for them!!!! he used to have a event truck and i loved them at the fair but i feel like the prices are about the same as they are when you see them at the fair!!! also he is only open tell 3 and i work pretty late so he is never open when i really need not even dinner ... the owner is pretty rude and i always have to pay an arm and leg for ranch .... they have other food witch is amazing but same thing a little pricy for what your getting... when calling to order out i have to call at least 4 times before he picks up and my orders always come to over 40$$$,2
mRku_g044ZaaXuDAMD4nmg,"They screw up every single online order you'll ever do. They literally can't read... and I'm a regular. And god forbid you use a delivery service. The food is good. Prices decent. The service for the most part, is absolute trash when it comes to receiving correct items. ALWAYS check before you leave that you've got exactly what you ordered. Or it will be wrong. Period.",1
ZGpuK3VZmexleEdzAj26zA,"I would rate this two and a half stars. Needed vitamins, so popped in here. Although staff were busy, and a bit brusque, they answered my questions. To be honest, not so sure if I made the right choice, and the staff is hit or miss, some know what they are talking about, other don't and I had to search my phone for the answers I was looking for which is why I give it the 2 1/2 star rating. Also, that Eminence skin care line is super expensive and doesn't work. Don't buy it!!!",3
II0hKqszzQ8E6nNTyGsAuQ,"Fries were not even half full. Burger was overcooked and dry. Chicken sandwiches were also overcooked and very dry. Not going back, I wouldn't bother.",1
