review_id,text,stars
mOX7jkQi0skxyEV_xrGlqQ,"The Landing was a favorite for years, not so much anymore after the way I was treated. The food is still pretty okay, but management is less accommodating, less friendly. I've been a faithful customer for years, I just ate there on this past Wednesday night. I called today with a request to reserve a table for 10 for a birthday dinner at a future date, which they reserve tables all the time, but because it falls on a ""busy night"", I was told No. Not even a friendly ""No""- the guy was pretty rude and short with me. That's No to a guaranteed 10 customers; how does that negatively impact business? So we will have to take our business outside of our local community. Unfortunate.",2
MIAbhQB6Gk79g4vHWIOEuQ,"Was going to lunch at another spot on Maple, when we walked passed this place and it smelled so good, we had to try it. 

Got 3 different Bacos. Gator, Oyster, and Coconut Curry Chicken. 

They were out of this world. 

Found a new favorite spot!",5
viq21PFAIaDI1Xc5Meb4lw,prices are ridiculously high.  no deals.  not worth going.  its a waste if time.  why buy here?,1
wRMvMZUShlMQT3EE0pC84Q,"One of the very few places in the area that you can get a well made sandwich. The ingredients are fresh and it is reflected in their sandwiches. All of the sandwiches are named for Pure Bred Dogs.  My favorite is the Visla, a BLT that is loaded with bacon on focaccia bread. They have fresh soups and salads. You can get combinations of them if you like. They also have big, moist muffins in a variety of flavours. They would have gotten 5 stars from me, but they changed whoever they were getting their coffee from. Pure Bred had the best cup of coffee that I could find locally, until they made the switch.",4
plQGGCnm3OqXmEO5aDzdig,"Back again.  Now a favorite for several friends also.  Asked for an antipasti, no problem.  Made up on demand.  Asked for sea scallops pan seared in butter with angle hair pasta with olive oil and garlic...no problem.  Wife had stuffed mushroom, and she loved it.  Veal parm was as big as the plate, fork tender and the tomato sauce to die for.  One large glass of house Chianti.  Under 70 bucks,not including tip.
Had been talking about trying Bellini, but $6 for a side of spinach was outrageous.

Ok, so some people don't understand no menu.  We've figured it out.  Just tell him what you want and how you want it.  Got no idea?  Slow him down and ask questions.  The ""old man"" is the energizer bunny.  But he can be patient and listen.  If you love Italian food, you probably know what you like, so ask for it.  But we also suggest exploring!  They will do anything.",5
m_FcgVLhab3gvnnBl7qwmQ,"Visited Marra's during restaurant week, and was not disappointed. The service was great - friendly, responsive and helpful staff. Food was good and the portions were large - we both took food home and that is not typical for Don. From the calamari to chicken Maximo, everything was fresh, hot and tasty.",4
h7cDrtV0ANZ_QNilQlFebQ,"I love Pho Bistreaux! The brisket pho is great, and the egg rolls are amazing. Love the iced coffee too!",4
JCJMgnrR_OG-3Pf47V_EOw,"Delicious meal thanks to Holly C. Will def. come back the next time we come to New Orleans. Got the gator bites and the blackened redfish, wouldn't have thought to get that if it wasn't for Holly. So thank you. Oooo... And the Cajun cannon ball! Must have... As long as u have a dd",5
Ynfbyr-2nQjzNfHp4PNDFw,"Maybe it was because it was Mother's Day (I am trying to optimistic here...) but the food was ...horrid. There was no taste, no spice and very bland.  My grandsons Beef Chimichanga tasted like dried up moist dog food, the chicken/steak fajitas LOOKED great, failed on the flavor. The Chicken/steak/bacon wrapped shrimp was a total bust. My husband could only eat the shrimp.  My son in laws Street Tacos (chicken, beef and pork belly) was flavorless. My daughters chicken fajitas were just as bad as the aforementioned other 2. 

Something positive: the atmosphere is relatively authentic-looking, our waiter was better than average.  The restaurant wasn't jammed pack, our wait time was about 15 minutes at best around 7pmish on a holiday evening.  

For a 90.00+ food bill with no alcohol...not worth the money. The 2 best parts of the experience?
1. Spending Mothers Day with my daughter and our family.
2. Leaving the restaurant.",1
EHlXA9NJnq_CwJ2om7iJNg,"Who does love brunch?!

Communists, that's who.

We tried stopping here right when we got to Tucson on a Sunday morning which is an amateur move on our parts.....they had an hour wait for two people. But hearing that only validated that we must come back so we hit up Prep and Pastry again on a Tuesday morning right when they opened so we were guaranteed to get a table. Within 15 minutes, some other tables came in an the place was bumping. 

While I would love to be a sweets for breakfast kinda person, I just can't do it, I'm savory road all the way. I ordered the pork belly breakfast sandwich with country hash and it was good. I was expecting to have a mouthgasm but there was too little sriracha sauce and the slaw wasn't too flavorful. But the pork belly was seasoned and cooked to perfection so I can't complain about that. My boo got the biscuits and gravy with cheddar biscuits and it was heavenly, I would get that if I was to ever come back while in Tucson. We got some sweets to go since we couldn't leave without one, the pistachio/mascarpone croissant redeemed P&P for the pork belly sandwich.....it gave me a mouthgasm! Like multiple ones. Mmmmmm.",4
MCzNvr7kIft7d8lsoVYo8A,"I've been to multiple Planet Fitness locations, but this one is the worst. For starters, the front desk didn't have a guest log in and couldn't look up my account. The locker room was hard to find in the back. The whole gym is very dark and cramped without windows. Ventilation also seems to be a problem. There were additional machines on the second floor. I won't be going back. I prefer the Montgomeryville location.",2
asxRSGVuyobNdoEmoIl1xQ,"Loved this place. The free samples were all amazing. The service was great. I got the red beans and rice, instead of white rice I got jambalaya rice and it was phenomenal. I highly recommend it. My husband tasted mine and said it tasted like Beanie Weenies; I said "" heck yea, that's why I love it!""",5
ro_aXPm0w-FyFwyAFgnrGA,"Came here with my family and girlfriend during Christmas leave from overseas.  They do have a military rate and the Ryman is an attractive building...... Although I was sorely disappointed that we were rushed through a ""self guided"" tour.  The security people were very rude and pushed us through the walkway like cattle closing the doors behind us each section we barely viewed.  I understand that you may have an event to setup for but we were there well before closing time.   My money would of been better off supporting the Country Music Hall of Fame Museum.  


Congrats you get One Star!",1
nMcRI7D-bCQeOzs-1_cqqQ,"Stop in for lunch on a freezing cold day and the food warmed me right up. I'm no BBQ aficionado, but I know what I like. The lunch special, pulled rib sandwich was excellent. The cole slaw was your standard stuff. The applesauce was killer, made with small chunks. I'll definitely be back to try some more of the menu option.",3
a9-1XLjSycWeyRUKj8nzxQ,"Overpriced for portions.

I went to Tres Carnales on the recommendation of some coworkers.  The staff was friendly and the pork tacos were tasty but the prices vs portion size were definitely not what I was expecting.

While I was expecting smaller tortillas, the amount received vs the cost was just not a good value.  In fact, I was left hungry still and ordered chips and guac as I left.  The guacamole went into the trash once I got back to the office and tried it as it was basically just avacado and overpowering amounts of onion.  There was no subtlety to the flavour, no spices, nothing.  It was seriously gross.  I ate the chips which ended up being much more overpriced for the fact of tossing the guac.

I will not be going back to Tres Carnales.",2
abnhXNQ0iKac7qQB9algLg,"Couldn't talk my husband into painting my toe nails so ended up over at Hot Tips Nails. I just dropped in and was quickly greeted. I told them I just wanted my toe nail polish removed and new colour put on and was treated like an important customer even though it wasn't a big 'order.' It appeared clean and well run. They have a large selection of nail polish to choose from. As with every nail salon I've ever gone to, they tried the up sell ""only five dollars more"" but were respectful when the answer was no. The only reason it's four stars instead of five is because they put me in the 'toe dryer' and just left me there. After about 20 minutes or do I was able to catch someone's eye and find out that yes, I could go. My lady had already moved on to another customer and had pretty much forgotten the cheapskate in the toe cooker.",4
xnHnVJeENVumkwMnbY5NnQ,"They are very unorganized here. Sat for 45 min for a pizza they said would take 6 min to make, and I had to keep coming up to ask when my pizza was going to be done and they hadn't even put in my pizza yet. I will never order a pizza from here again.",1
UUG5chmOtKZUYQpl12JExQ,"Fun atmosphere, the kitchen is open late which is hard to find on music row. The food was good, not great. The music was enjoyable.",4
gdERZglJLpRBsJzTmPtQIw,I have always been a fan of Little Caesar's Pizza. The staff is always friendly and many times they have showed me how to save money on what I'm ordering by ordering combos or giving me a coupon in the store! Always will come back here but it does look a little dirty at times and that's why it's not a 5 star,3
6TFHU1ydftI3Pyd8C3iUsA,"I have loved staying here in the past. One of the reasons why we were gifted a stay here from our parents. Unfortunately we had to reschedule our arrival date a few times due to unforeseen circumstances with our newborn. So the last time we rescheduled, somehow there was a misunderstanding with our arrival date and ended up being charged as a ""no show"" on a date we didn't even choose (April 1st). After my fiancé spoke with a manager, we were told there was nothing they can do about it since that was a sell out date. Initially I don't know if there was a typo, but we never rescheduled for April 1st it was for the 11th... SO I called to speak with the manager myself, and he never returned my call. To say the least, Im super bummed about the overall customer service we received. Therefore i hope this feedback helps. I understand we all make mistakes, but in the customer service industry, its always smart to fix them.",1
jZ_WOUvJYx0pO24Qax4RZQ,One of our favorite go to spots. They have the best coffee LOVE the coffee of the day food is outstanding. I have never been disappointed. We sometimes are there a few times a week,5
WxVXK2i0-FVrrLM-N_begQ,Their crust is so fluffy and delicious. They are also very accommodating and will alter the pizza in order to fit your needs (we like our pizza without the extra spices and they are more than willing to leave them off). Have been here many times and never had a bad experience.,4
iveOy1BCOUrhN43277pI1Q,"This place looks great from the outside, very nice decor and friendly and inviting staff but the food is so lacking.  Stopped in  for a quick afternoon bite and beverage.  The Manhattan was quite strong and tasty and decent size for $8.  However, the food left a lot to be desired...Maryland Crab soup, was more like a vegetable soup with a miniscule portion of crab and the lobster roll was a major disappointment....more like seafood salad (I am spoiled with having both Oyster House and Lukes Lobster close to my work) served on a brioche roll, which is so wrong in so many ways vs the split top buttered roll with a Maine Lobster roll.  On other note, it appears that they ran out of money for decorating the bathrooms here (Ladies room at least)...the bathroom stalls were literally falling off the wall and was desperately in need of a paint job.",2
Faho8uJ8r4dmwTuVnVpnmA,"Good selection of beers on tap.  Food overall is very good.  Great happy hour specials.

BBQ wings fucking rock.",4
2cdYyKhgAvcsIEhd4UJgUw,"3 stars as the average between 5 stars for great atmosphere, great beer and great sausages and 1 star for the rest of the food. Seems the kitchen is not allowed to cook and is restrained to reheating stale food. Except for the sausages which only require a little heat, everything else was tasteless and sad. Stick to beer and sausages for a great experience.",3
GMQGOs_0guZnyoKQdwKYJA,"We came here while on our trip to Canada, i would say the pizza came out to be the best one i had so far. The people are very nice and friendly. I would highly recommend this place",5
ek8kpNaf-_Ywca_ACFcd1A,"I was pleasantly surprised by this hotel.  I booked on a whim (literally Saturday morning to stay that night) for a super reasonable rate and I figured it would at least be a decent place to shower and catch a nap after the On The Run concert.  

I arrived and was hoping for an early check-in (it was about 1:45) but they were booked and I was initially told I would have to wait until at least 3 if not later.  The gentleman at the counter was very gracious and offered a multitude of options for me in the interim (hang out at the pool, their business center, offered snacks, etc.).  I felt like they truly wanted to accommodate me.  The supervisor of housekeeping ( I think that's his role, I wish I caught his name) overheard my ordeal and promised to see what he could do to get me in a room soon.  I decided to step out and run some errands but sure enough, at 2:20 I received a call that they had a room for me! 

The weekend only served to surpass my expectations from there.  The front desk staff were extremely helpful and very patient with everyone checking in (literally everyone checking in around the time I did was there for this concert).  Check-In/Check-Out were quick and painless thanks to Josh and Keith (again, I'm terrible with names and can't remember which one helped when but EVERYONE at the hotel was amazing).  I left early Sunday morning but when I hit the lobby it was buzzing with folks enjoying the breakfast so I imagine that is a major plus to staying here.  

Another poster complained of dated rooms and thin walls allowing you to hear everything.  I have to respectfully disagree.  As I've mentioned several times, I was here for a concert and clearly the folks next to me were as well.  Several folks were getting in the spirit with their personal soundtracks that you could hear as you walked down the hall, however once I hit my room I could hear little more than a muffled melody from the room next door.  In regards to the amenities, this is another area where I was pleasantly surprised.  I'd estimate the hotel has been updated at least within the past 5-6 years.  There were the usual indications of wear and tear (chipped headboard, signs of repainting) but I think that's par for the course in many hotels. 

I have stayed in hotels in Center City (for much more per night) and haven't received the level of customer service I received at Hampton Inn.  It doesn't take much to ensure a pleasant experience for customers and they got it right.  I will definitely be making this my 'go-to' hotel when I visit Philly, for the price you really can't beat it!",4
Z5KqGFV9y_Q8Whyq3BaGXQ,"Had to have the sewer line cleaned and inspected for the sale of my home. Shuster's guys came out and video scoped the line and certified it in ""Great"" shape. When the buyer called Bill Shuster to verify the report, he told them NOT TO BUY THE HOUSE because of the condition of the sewer line. He cost a lot of money and aggravation, nearly derailed the sale of the house. He doesn't stand behind his work or his plumbers. Buyer Beware!",1
S04krEKuJsqJX3ecF0UTbQ,"The parking was good and the food was delish! The cheesesteak was on poi t with enough meat on a super soft roll. But, beware... any extras like pickles, onions or anything else will cost you. The fries were crispy . Definitely will return to try their breakfast.",4
L9O6iRsCTITwY71pYevilA,"Previously, I posted a question about the operating hours of this establishment since they have been closed during the early days of COVID. It was a popular favorite of our family so I questioned their operating hours since they had gone online at their website and changed it. I even attempted to call repeatedly yet no one was answering the phone. I even saw a previous post asking the same thing about why no one was answering the phone...SUDDENLY I RECEIVE A THREATENING WARNING FROM YELP THAT I HAD POSTED SOMETHING DEROGATORY AND THEY REMOVED MY POST.  I can get nasty and post profanity and be insulting as hell but to accuse me of something I didn't do...I'M NOT A COVID KAREN OR KEN!
Here's the Yelp post...you decide...

We're reaching out to let you know that we have removed a Question you posted for Besito Mexican Restaurant due to concerns about its tone. 
We recommend against posting Questions that others may view as inflammatory, as such Questions are unlikely to quickly receive answers that are accurate or helpful for others. If you have concerns about a business's philosophy or practices you can raise them in Yelp Talk, and you can share your personal experiences with a business in a Review. 
Although we have removed the Question you posted, we hope that you'll continue to ask Questions about this or other businesses on Yelp with our guidelines in mind.",1
bAO2Oh1ilLd2PkQu4gTEYw,"After multiple stops at the Gelateria del Duomo in International Plaza I have decided that this is one of my least favorite gelato spots in Tampa.

This small gelato shop carries about 20 different flavors of milk-based and fruit-based flavored gelatos. I've sampled many of the flavors here and all of the gelato at Gelateria del Duomo has a funny aftertaste in my opinion. My belief is that this gelato shop is either storing their gelato at a colder temperature than recommended or they are using artificial fruit flavoring in their fruit-based gelatos.

Personally I think the gelato is better at Datz Dough and Le Macaroon.",2
zPnj0whV6h0PcyL6r94Yxg,"I recently had a dermal filler and Botox procedure performed by Dr. Ho; my experience was beyond my expectations.  She took great care during the consultation phase to listen to the results that I was expecting to achieve.  After her recommendations we started the procedure.

During the procedure she was professional, enthusiastic, well-rounded and just a pleasure.  After the procedure I received a personalized text message from Dr. Ho with a direct contact.  The direct contact was in case I had any questions or concerns, this really impressed me.

As for the results...I love it; absolutely amazing!!  Everything I hoped for before celebrating a milestone next month, excited to be 40 and fabulous!  I am looking forward to discussing rhinoplasty at my 2 week follow up.",5
DBAbr5_GYNqMcUYjcSNGBw,I stood in line for near 10 minutes and suddenly the person behind is served his order. He also went ahead and ordered something else. Not sure. So I left. Evidently the line means nothing to them. Slow as molasses and unorganized. Those little teens need not be left unattended to run the business. I left. Plenty of ice cream in town. If you go be prepared some one might get ahead of you even if they are behind you.,1
fX0D4Dq6fMqNwvwj9bXyHQ,"Good:
You can buy by the slice
Big slices
Bring your own booze!

Bad:
Not the fastest service
Some speciality pizza not available by the slice",4
tdXQ_GLZ4jSqpCjGRVXhiQ,"I had a magnificent dinner here on a Saturday evening. This place has ocean views and is more casual than I had expected.  You will absolutely need reservations and parking could be an issue. Even though there is a big lot, parking can be tough since most people are at the beach (which is dog friendly).  

I made an 8:30 p.m. reservation (it was all they had) and we just spent the time waiting on the beach. I drank a blood orange margarita ($10) but actually preferred my boyfriend's Moscow Mule.  We shared the coconut shrimp appetizer which was delicious.  I ordered the filet mignon wrapped in bacon ($29) and my boyfriend had the sea bass. We both loved our dishes and thought they were quite reasonably priced.  For dessert we split some chocolate mud pie type dish ($8), which was alright but not memorable. 

I would definitely come back here. The views cannot be beat.  You are literally sitting on the beach and the service and food were impressive!  Next time I am calling earlier for a reservation.  Heard they are known for their brunch too!",5
gO4vQSlDV97seAob-CAdbw,"Had my first appt. with Swan Dental this afternoon. I requested an appt on-line and received a call back first thing the next morning. The girl I spoke with was very knowledable. I was given an appt. this same week for a routine exam and cleaning. What a pleasant experience!! The staff is friendly and helpful. Always smiling. Julie, the dental hygenist is incredible. She explains every step in detail from the xrays to the polishing finish. My teeth have NEVER looked this good after a cleaning. Dr. Echols then gave me a thorough exam, again explaining and answering all questions professionally, and in a tone that expressed genuine concern. I will absolutely return to this practice. My 13 year old grand-daughter was in the waiting room and when we left, she mentioned how impressed she was with the staff. From a 13 year old, that's saying much.",5
bgs0xQlr5IVcUo16CMZc0Q,"It was a pleasure working with Joe and his guys. They tiled our kitchen backsplash and a few months later, we got an estimate to finish our entire basement. They did excellent work at an affordable price for our family. Always on time, courteous, and honest. I would trust Joe with any home project in the future.",5
YnJEl7rKRptH9Vl-OkMdPQ,This is one of my favorite sushi places in Pensacola. Any time I walk in here I'm always greeted nicely and sat at the sushi bar. They always bring out some chips and dip and are patient with my order. I like to try new things so I usually get something new every time I come here but my favorite so far is the princess roll and the Salmon Lover roll. I'd recommend always getting the Miso soup as it is amazing. This place is a little less known so if you re looking for a local sushi shop then this place is for you. Just be careful because they don't have the lunch specials on the weekend. I still haven't gotten in there in time to experience that yet.,4
K96k_ltLHbMiTKe1zLuJmQ,"I had Dim Sum and dim some more. My Dim Sum experience at Panda King was delightful. I loved the variety and the authenticity of the dishes. And, the atmosphere was exactly how I imagined the tea houses in Hong Kong. It is a loud and happy place. 

Our party of eight had a wonderful time. The brunch-like outting is like a weekly family reunion. Our table, like most seated around us, was represented by different generations of the family. We were seated at a large round table with a lazy susan that aides in passing the dishes around. This is the ideal way to enjoy Dim Sum, and quality family time.

I used a different strategy on this visit. I passed on the standard dim sums (Cheung Fun, Haw Gaw, Sui Mai, Sticky Rice and Chau Sui Bao), and patiently waited for my favorite carts. That was hard, Here are some the dishes I held out for, and i recommend.

Fu Jok Pork Dumpling - The texture of the bean curd skins is unique and the fillling was very tasty.
Steamed Clams in Black Bean - The clams were small and tender. The fermented black bean sauce didn't take attention away from the clams.
Pia Gwut  - The steamed pork ribs could be a choking hazzard, but the small morsels of meat are usually tender and flavorful. On this visit the ribs were tough and fatty.
Stuffed Eggplant - The Chinese eggplant was on the dry side, but the sauce helped.
Steamed Tripe - Yes this is the stomach lining of a cow, but don't think about it. The chewy texture and jalopenos slices were delicious together.
Salt Fried Squid - Squid peices were lighly dusted with flour and then quickly fried. Some of the peices were so small and random that the dish seemed like scraps.

Overall a good experience, and worth the trip to the west bank.",5
sz2XYNIpaD9Jf5C2U7pOIA,"This is top notch food. The chicken is by far the best I have ever had. I live in Florida and wouldn't mind flying back just to have that flavorful chicken. Ive heard by many the line can be very long, but when I went (not entirely sure on the time of day, but it was in August), there was no line. Walked in and got seated immediately. Definitely worth going and definitely worth a long wait if you must.... don't pass up the best chicken you'll ever taste!",5
ogxwynC2Ai9-_gYeJ61wgg,"I would describe Bar Louie as the Buffalo Wild Wings of the trendy restaurant/bar world. The food and drinks are not going to make you go, ""WOW!"", but gosh darnit, B.L. is a perfect ""go- to"" place that has something for everybody.

The inside is roomy, and trendy. Good for groups, friends. Outdoor seating. Plenty of TV's. The servers are polite and attentive. Very good staff. 

The ""Diva"" martini was by far the best. Also good is the Clover. The Effen Good was interesting. Tasted like an alcoholic salty cucumber slice. The Double Melon is a refreshing summer drink.",4
baYJioAfr-w53Vqa0hMwWg,"This is the closet Starbucks to my house so I am usually here every morning. The layout for the parking/drive thru creates congestion when it is busy and that is so frustrating at times. 

With that being said some of the workers have taken time to remember my order which is appreciated. However for the ones who haven't, they seem to be pretty inconsistent with getting my order right. 

I mostly come here for the rewards through the Starbucks app for free drinks/food items. However this particular Starbucks is pretty average at best.",3
EacUKsTlxFyOHdnrzYZVxQ,"Friends and I tried La Thai Uptown for lunch.  The place was beautiful, clean, serene and quiet.   Just a great atmosphere.  The staff was prompt and professional.  The menu is not overwhelming and I like that in a restaurant.  For an appetizer we ordered the eggplant.medallions with spinach and shrimp.  Very tasty and I highly recommend them.    Then I had the Tom Kar Gai soup.  Very mild with coconut  and mushrooms.  Again very tasty and mild.  Finally we all shared Pad Thai and Spring rolls.  Everything was very tasty and professionally plated.",4
_mrXPgq8lrOFz5H79-hnIQ,"Crabs were a good size, full of meat and had a great spice on them that is their version of Old Bay I'd imagine, it was right up my alley.  

The oysters we had for happy hour were a buck a shuck and were from I believe Maryland.  Very delicious. 

Overall the vibe was good for a Tuesday happy hour.   I really hope these guys get some traction because the city needs a good crab house.",5
WNpN6Snd630orxuECwnJCw,"I would never take another vehicle there.  Mine was in the shop for a a long time and when I got it back there were streaks and areas that they somehow didn't paint.  Overall just an awful job and an injustice to me, my car and my insurance company.",1
z6INL5yoE0fOlpSm417c6w,You would think that a chain restaurant would have the same recipe but man was I wrong the last time I had chicken scampie I was in San Antonio it was excellent last night it was terrible dry and just plain bad   I sent it back and received a fresh plate it was even worse. Soi switched to soup and salad. So I'm finished with Olive Garden for a while,2
snNsSsyPVFGP9tOxcbblOg,"Looking for a delicious breakfast in downtown Indy?  This is a must. Located inside the Farmers Market you can watch them make your crepe and chat with the friendly owner and her staff.  The crepes are huge; more than I could finish; all ingredients is locally sourced and very fresh.  I ordered the red egg & bacon savory crepe which includes of havarti goat cheese, spinach and a red pepper sauce so yummy I would definitely get it again. The coffee is must try too.  I will visit 3 Days In Paris on my next trip to Indy !",5
5d2ASNslnuqcq3QqYXz9xw,"This place is bad! If you are looking for poor service, this is the place to go. It took 45 minutes for our breakfast to come. Our waitress actually came out to tell us that the food was running late because the kitchen was too small, and one of the cooks had passed out in the bathroom. The only thing that kept me from giving Calecos one star was the good food. Do not come here.",2
qZ_2f_oYPFbNL1qNBEQAQQ,"Yesyesyesyesyesyesyes!

I need to construct a jacuzzi in my apartment, fill it with their sipping chocolate, and turn on the bubbles. Perhaps this is why they call it Naked Chocolate Cafe. Oh yes.

The sipping chocolate is NO JOKE. It's so rich and indulgent, the tiny espresso sized cup is more than enough to bring you to chocolate ecstasy.

Oh wait, I had their Chocolate Fondue too. :)

My only regret is not staying in Philadelphia long enough to try the rest of their menu! Their cupcakes, chocolate truffles, and FROZEN hot chocolate looked delightful. Next time...",4
Y68ifFk1Uz9fUngLX_JKdg,at first I was scared to try this place but let me tell youuu.. The burgers were absolutely delicious and the services is great!!,5
_0ByCT4lT1vuQmGMV5HqSQ,"Similar experience as Genc B. review from 5/14/2016 and Jessica K. on 4/20/2017.  After waiting 3 hours, they tried to sell me $1,000+ of repairs under the leverage of failing my inspection.  I called their bluff and took it elsewhere.  One hour and $35 later I was passed with no issues at a different auto center.

On top of this, the service was very unprofessional.  When I told the Service Manager that I was fine with the fail and wanted my car back, he told me it would take an hour to ""put my car back together"" and finish the paper work.  I suppose that was my punishment for questioning his scam.  When the car was done, he refused to come out to discuss to job because ""he was eating his lunch.""  There is clearly tension between the employees and their sharing of responsibilities with no attempt to hide that from the customers.

To be fair, I am sure that all of the parts and repairs would have been a good idea for the maintenance of my car, particularly in the case of brake pads.  Some of them were sound suggestions (brake pads), some were very suspect (alignment, lack of coolant), none of them were required for inspection and they used that to try to sell me $1,000+ worth of parts and service.",1
FowE1cChhGY6qcYMCuKFTQ,"I don't know what it is about this Chick fil A, but they have the perfectly cooked breakfast potatoes! Usually they're undercooked at other locations, but this one they are nice and crisp. 

The line at this location is never that bad either. 

Always a good quick breakfast spot.",4
5EFqilFJYa1NVO7OSm0nww,"Continuing on my bf's quest to find the best pizza in CC, this New Yorker spotted NYPD Pizza while we were out and hunger was making it's voice heard in the pit of his stomach. I challenged him to discover if their pizza could possibly be close to NY pizza - you can't name your pizza business that and not expect customers to want that quality of pizza.

He opted for just one slice of their pepperoni, which they reheated for him, and we sat down for his afternoon snack. The pizza looked close to NYC slices, but he wasn't completely satisfied with the quality of toppings. The crust was thin, crunchy not crispy, and the cheese was good but the sauce was so-so. He said that overall it was good, but it wasn't the best in Philly and it certainly wasn't NYC pizza. The guy behind the counter certainly acted like a NY-er, barely a word or smile directed at any customer. A pity, but it just means there are many other pizza places to still try on this quest.",3
y478xny5RJWLToWBWhMZAQ,"Delicious, definitely stop by here if you want ice cream in Reading Terminal!",4
RxwxitVaXLj2DMKZH5OhpQ,"I went here go see a show here tonight. I'm in a wheelchair right now, and let me tell you- this was the most accommodating place I've been to yet. 
Specifically, Dana was the staff member that made an impact on me- she checked on us multiple times throughout the show, and even escorted us out. She kept the area we were in neat- and all the times i overheard her telling someone what's what she was extremely polite, even to people who were less than polite to her.
I am extremely impressed with this venue! Great show, great staff.",5
IyofDe97nMmwFgJ7ObJ3Dg,"This was my first time and I loved it. The place has such a cool vibe. The interior is spacious and very open. There are plenty of tables and seats. I also appreciate the trendy wall art they have there. 

The bourbon vanilla was my drink choice of the morning. I loved the combination because it was unique and the flavors were great. I didn't order anything to eat because I was crunched on time. However, from what I saw at the other tables, I was pretty bummed I didn't order anything to-go. The biscuit sandwich looked really good. 

Highly recommend. If you're looking for a place to grab breakfast and some good coffee...check this place out!",4
1SQ6pXHJAiVkt3jGNmFK8w,"I've used many parking services over the years and this one rates an A.  The staff is professionally and work hard to make sure that your trip to and from the airport are fast and stress free.  I've used the Parking Spot several times and each time I marvel at how they exceed my expectations, even when they are very busy. 

I experienced a great example of the professionalism, when I arrived home during a torrential downpour.  Clark worked with me to make sure I stayed dry and got checked out fast.  It was after midnight and he was smiling and running to get me on my was as soon as possible.  

With an attitude like that and a commitment to customer satisfaction Clark will be successful at whatever he tries in the future.",5
mZNmLyh3bkJwY9Lsbsa5bQ,"I called for an annual service. My a/c was working fine when the tech arrived and within 5 minutes he broke my coil and all of the freon was released (huge cloud pouring out of the air handler). The tech obviously realized his mistake and kept going outside to call his company. Caldeco refused to take responsibility and wanted to charge $2,000 to replace the coil. Needless to say I used another company to replace the coil and will definitely NOT use Caldeco again!",1
5v1JPSNq3E8KtPXl47O8Gg,"Celebrated Son's Birthday here and we all agreed it was really good food and solid service!

Husband and I had the Ultimate Margarita - oh yeah! We ordered the guacamole - which they prepared table side. Chips and a spicy sauce are complimentary. 

We had a sausage cheese dip appetizer that comes out bubbling hot and served with warm tortillas. 

Husband ordered one of the steaks and Mr. Picky ate the whole thing!

Son and I ordered burritos which were pretty good. Mine had beef cubes and onions - I wish there had been a bit more beef. 

The service here was great! Very attentive staff! Love the atmosphere and the music. It was all Husband and I could do to not get up and dance!

We'll definitely be coming back!",4
w9o9KvX3cNongySLnVPyOA,"Place is pretty busy and nice atmosphere. However for the food, the seafood is really lacking. It was not fresh at all. The shrimp was powdery and the crawfish was old/dead when cooked because the tail meat was all shriveled up. For a seafood place to have old seafood is a bad sign.",2
KvJxZHa1zBJL8miMP3MN7g,"It's true about the prices, they aren't ""outlet"" prices, but the staff is great and I love Patagonia's overall mission on environmental sustainability and how they stand by their products. My husband got his puffy jacket zipper fixed on the spot and they processed another repair order for us.",5
tYODwdxAK_YCbvrlhh7NwA,"Wanted to try a different sushi place in Philly  (since I have tried most of them within a two mile radius of center city lol) n gotta say i definitely  recommend kabuki.  Love their lunch special,3 rolls for like 11 bucks, can't say no to that. I get the salmon  avocado, shrimp tempura and eel avocado. For  their signature rolls I recommend the Marriott, Godzilla and pink lady . Love the place and 10/10 will keep coming back. ^_^",5
YGhdY4YBSBLl9zKILHoTCg,My boyfriend and I's favorite sushi spot. The service is impeccable and the place is super clean and cute. They have the best spicy tuna I've ever had and I've been to a million sushi places theirs is hands down the best. I also love their lobster tempura roll. Everything is great. This place is definitely worth a try. We will for sure keep coming back!,5
KgVG2k1YZ9MWPJgSRmpnag,This place is a must ! I wanted a fun date idea and this was definitely the place to go. The fondue and pretzels is to die for ! I got a steak to cook on the stone and it was very enjoyable and easy. It wasn't hard to use at all and cooked the meat very nicely. I chose to cook mine one piece at a time so that the rest of it didn't burn. Go here ! So worth it.,5
OA6UgTWbJjPPY4fLUzKIcQ,"Ate here tonight for the first time.  After finding many meals on the menu that sounded appetizing, I was excited to try their Sweet Bourbon Salmon.  I LOVE salmon and often choose it as an entrée.  It was totally disappointing though.  For a $16 entrée I was expecting something much more.  The salmon was SUPER dry and not much flavor, so I had to pair each bite with a scoop of mashed potatoes.  While the potatoes didn't look great (they looked like they had sat around for a while) they had a decent taste at least.  The grilled veggies were just how I like them (overdone and soggy) but I know not everyone would be happy with veggies of that texture. 

The patio seating was nice and I enjoyed the atmosphere.  The waiters and waitresses we encountered were all very helpful and nice.  

I had high hopes for this place, but I don't think I'll be back any time soon.",2
wgb5A5Lmbq1Rrg2FZRdCNw,"These guys are great. They work on high end to low end cars and they are the best at it. They even have a TV show thats how great they are!
I take them all my cars that need to be worked on after accidents or just dings and dents. Jerry is awesome. If you go anywhere else to get body work you didn't get the best.",5
