review_id,text,stars
es_0665860,"Falta adaptador

Lo compre 2 veces y las 2 vino sin el adaptador para moviles... es una pena porque el mando iba de maravilla y las patas eran muy buenas...",2
es_0087446,"Transporte muy deficiente

Acaba de llegar el producto y viene el paquete de cartón reventado. Los botes llegan abollados, con los tapones partidos. Los últimos envíos de Amazon vienen deteriorados por el transporte, en algún caso, inservibles. Que se lo hagan mirar porque así no pueden llegar.",1
es_0067946,"No es el modelo anunciado ( no trae antenas de alta ganacia). Por lo demás funciona bien.

En Amazon en la descripción aparece que tiene dos antenas de alta ganancia como se ve en la captura. En la web de linksys podemos ver que el modelo que tienen es el de las antenas de alta ganancia, que como se puede observar son mas largas. Han copiado de ahí la descripción, pero el modelo que venden NO TRAE LAS ANTENAS DE ALTA GANANCIA SINO NORMALES. Las antenas de alta ganancia valen nuevas de 60 euros para arriba y se pueden cambiar, pero no son las que trae. Por lo demás funciona muy bien y es muy completo, muy fácil de configurar.",2
es_0139458,"Muy bueno

Muy buen juguete para que los niños se diviertan en la calle.",5
es_0564945,"Se estropeó al cabo de tres usos

la máquina se estropeó, la tercera vez que la usé. ¡funcionó bien mientras la conseguí usar, pero falló muy rápido! Simplemente a mitad de uso hizo un ""pop"" y no volvió a funcionar",1
es_0749705,"Todo perfecto.

La entrega más rápida de lo esperado. Empaquetado impecable. Montaje rápido, extender y listo. Calidad tal como se describe en las características del producto. Recomendable.",5
es_0639442,"Calidad precio genial

A falta de probar en carretera, el sonido es alto y claro, buena impresión a la vista Y al tacto,contento con el pedido",4
es_0341443,"Producto con carencias.

Sin más, simplemente creo que el diseño es un tanto malo porque no tienen nada de elasticidad en los pulgares y a la hora de usar los botones como los intermitentes y tal es bastante difícil. Al final me he tenido que comprar otros.",3
es_0771850,"Muy seco

Tengo entendido que esta marca es buena. Pero el sustrato que recibi contenía restos de raíces y algunos restos de plásticos (pocos, que no cunda el pánico) personalmente no me gusta, porque cuando se queda sin agua se queda super compacto y es muy complicado volver q hidratarlo (quizás en climas mas húmedos, funcione mejor)",2
es_0569707,"Recomendable pelo corto-medio

Lo he probado por primera vez y a pesar de no tener mucha potencia, seca el pelo con rapidez. Lo deja rizado y definido, nada revuelto. La boca no se le puede cambiar, está fija. Tal vez echaría en falta una boquilla un poco más amplia, pero para pelo corto-medio, cumple su función. Pesa poco y es fácil de usar. No tiene aire frío, sólo caliente, pero no llega a quemar.",4
es_0290126,"Profesional

Pesado pero muy bueno",5
es_0751447,"Gran error

No está bien calibrado. No nivela correctamente. A favor la línea en verde que se ve mejor que la roja.",2
es_0221415,"Me remitieron una pieza que no era.

Me remitieron una pieza que no era y tuve que devolverlo. En lugar de los filtros me llegó el soporte del cepillo.",1
es_0331362,"Satisfecho

Muy contento con el soporte de paret! Y cable hdmi incluido en la caja",5
es_0844951,"No Ha LlEgAdO nUnCa

No ha llegado y lo he pagado ya hace mucho tiempo",1
es_0197703,"Producto magnifico

Producto Perfecfo me llegó en un momento y en perfecto estado",5
es_0946128,"Calidad/precio

Por el precio que valen cumplen de sobras",4
es_0752486,"aceptable para uso particular

los compre pensando en el trabajo, cinturones anchos militares, no sirve, para la vida privada si, el hancho es el de un cinturon de vestir, para el resto no es util",3
es_0656232,"No me gusta

Esto no vale para nada es muy grande se escapa y por la noche te puedes ahogar no me a gustado nada",1
es_0307302,"SUS MEDIDAS

LA RELACCION CALIDAD PRECIO",4
es_0397018,"Bonita

Un poco pequeño para muñeca de hombre",4
es_0356125,"Calidad precio muy recomendable

Perfecto para la ocasion, Buen acabado, buen precio y muy bonito, muy recomendable para ceremonias o eventos d fiesta, fantastico",4
es_0740040,"Contenta con el producto

Es pequeño ( para mí, perfecto)pero está bien para secar los pinceles. Ya lo he estrenado y es muy práctico.",5
es_0183853,"MUY BUEN CHAMPÚ ! ! !

MUY BUEN CHAMPÚ- Marca excelente. Ya sabia lo que compraba. Llegó Rápido.",5
es_0600463,"Descubriendo el aparato

Devolví la primera EN AGOSTO EN CELERITAS, porque no funcionaba bien, y de momento la segunda va perfectamente",4
es_0018293,"Mala calidad

Mala calidad. En el chino valen lo mismo y son mejores.",1
es_0525792,"Carmen G.

Ha tardado un poco más de lo que pensaba, pero el colgante es gracioso y le gustó a la persona que se lo regalé.",4
es_0404476,"Mas o menos

Ok pero falta luz propia y no es tan facil de usar",3
es_0501058,"No me llegó el correcto estado

Las etiquetas son buenas y de calidad, pero el embalaje dejaba mucho que desear. La Carpeta que porta las etiquetas estaba bastante estropeada, abierta. Buen producto pero mal conservado.",3
es_0763426,"Buena funda de portátil

Buena funda de portátil que no me ha dado ningún problema",4
es_0209654,"Ajusta muy bien y el material es de calidad

La funda ajusta muy bien al telefono y el material es de calidad",5
es_0738074,"bien

me encanta la esponja, es la mas versátil porque no necesitas un segundo cepillo para las tetina, este se adapta estupendamente. si tengo una pequeña pega es con el mango...un poquillo blando",4
es_0375040,"Buena calidad

Es de tela fuerte y se ajusta mucho.",4
es_0021254,"Pasable.

Endeble no ajusta bien y desmonta con mucha facilidad.",3
es_0740704,"Funciona mal no lo recomiendo

Funciona mal, no lo recomiendo.",1
es_0659124,"Da que pensar...

Desde luego da que pensar si es o no verdadera por la cantidad de producto que falta ... es demasiado, lo leí en los comentarios pero hasta que no la he tenido en mis manos no lo he creido, aún no la he probado pero me he desilusionado un poco ,",2
es_0005223,"correcto

articulo correcto para su función y precio",4
es_0891949,"Muy bueno

Cumplen su función perfectamente. Muy recomendables. Si es para cambiar unos antiguos tener cuidado q cubran el agujero bien, yo he teñido problemas por eso, pero el producto es muy bueno en relación calidad-precio",4
es_0078206,"Fácil de usar

El producto lo tengo desde hace tres meses, la pega que le veo es que son un poco estrechos ya que si tu fuego de la cocina es ancho se sube la llama por los lados.",3
es_0081840,"una pasada

Se lo regalé a mi pareja para navidades y esta totalmente encantado. De volumen perfecto, lo pusimos en la sala y estuvimos en el comedor escuchándolo sin problema. perfectamente empaquetado y con todos los cables y folleto de intrucciones Diseño retro.",5
es_0951172,"Me gusta

Me ha gustado mucho lo unico que el movil parece el triple de gordo, la funda es dura",4
es_0366694,"Esta bien

Muy buena relacion calidad precio, puntas de todo tipo soporte y desoldador aceptable no lo he probado pero tiene buena pinta.",4
es_0480461,"Tamaño Pequeño

El tamaño es pequeño, en la playa yo los he visto bastante mas grandes.",3
es_0882284,"Desastre

Lo único que mide bien es la hora, lo demás un desastre a excepción de la tensión arterial que no he podido comparar si es correcta pero viendo como mide las pulsaciones de mal dudo mucho que sea correcta. Además el vendedor admite que como es barato no es fiable y ofrece a cambio otro de categoría superior más caro.",1
es_0399079,".

Realmente el aparato solo te indica por encima la señal pero con eso no dejas una antena bien colocada",2
es_0013239,"para mi muy mal, mala suerte

imposible de instalar, abierto , lo he devuelto , quizá fue mi experiencia, pero muy mal muy mal, no se si el envío, la tienda o a saber, más no puedo valorar",1
es_0255972,"No lo veo funcional

Lo devolví. No me gustó. Todo plástico.",3
es_0380783,"Parece robusto y de calidad

Muy robusto y de calidad. El sistema de apertura y cierre muy cómodo. Por poner alguna pega, que pesa bastante pero creo que precisamente puede que sea por su robustez.",4
es_0392963,"Timo segunda mano en vez de nuevo

Me han enviado un artículo de segunda mano con grasa y migas en la base del producto l, en vez de uno nuevo. Venia en caja abierta sin envoltorio de Amazon.",1
es_0267517,"Ha sido perfecto

este producto se lo he comprado a mi hijo para que se lo ponga en el trabajo , aquí hace bastante frío ya las ha estrenado y su comentario es que son geniales.",5
es_0816341,"Manejable.👍🏼

Es perfecta muy manejable.Esmaltado de uñas.",5
es_0481580,"¿En serio?

¿Porque Amazon me cobra 3 euros por devolución? Cuando soy cliente prime. Que sentido tiene? Para eso pago los 36 euros anuales? Perfecto. Último año que pienso pagarlo.",1
es_0070308,"No vienen las instrucciones para configurar el código de cierre

Las instrucciones vienen en chino. En la web de Amazon vienen unas instrucciones que no me sirven tampoco. Cuando tenga un rato intentaré descubrir cómo se pone el código. Si no lo consigo, me tocará devolverlo. En todo caso, estoy perdiendo un tiempo que con un simple folleto de instrucciones en castellano me hubiera ahorrado y evitado el mal humor",3
es_0560517,"Mayra

De momento estos no los he usado, pero si use la misma marca con mi primera hija y la verdad que todo perfecto, no tuvo cólicos ni Nada, x eso ahora repito. Llegaron bien con sus protectores antiderrame y sus limpiadores (escobillas) así k perfecto!",5
es_0027024,"Ana

Se nota que no es original pero vale. Tal cual se ve en la foto. El iman va bastante bien y no pierdes la correa",3
es_0927047,"Mal funcionamiento

El adaptador esta anclado al objetivo y no sale por nada del mundo, no tiene palanca ni nada. No se que hacer",1
es_0591840,"Horroroso!!!

El paraguas es de muy mala calidad,da la sensación que se va a romper cuando lo abres. Es muy cutre.",1
es_0952587,"ERROR

El pedido llegó erróneo con solo un articulo de los dos pedidos. Saludos,",3
es_0781336,"Bien

Fantástico para lo que costó",5
es_0135203,"Perfecto

Me llegó justo el día estipulado y se adapta y corresponde perfectamente con lo ofertado. Funciona muy bien. Producto recomendable",5
es_0731681,"Carcasa

El envío perfecto, el producto no es lo que esperaba... al mínimo toque se cae la carcasa...",3
es_0983916,"Bonito pero de calidad regular

Me gusta el diseño pero gotea y gotea xq se acumula el agua",1
es_0474645,"Viene descolorida en la serigrafía

Muy descontento con la calidad de la serigrafía, espero que me lo compensen para que le suba la valoración. Sino se queda en 1 estrella",1
es_0042401,"No calienta tanto

Es buen producto, pero no calienta tanto la estancia. Es para tenerlo cerca y calentarte a poca distancia, pero para calentar un habitación no lo recomiendo. La salida de aire que tiene encima, no permite que el calor se mantenga. Recomiendo mejor comprar un radiador electrico.",3
es_0672308,"Mal producto

De 6 de las 12 que escogí, sólo 4 funcionaron; y posteriormente las 4 dejaron de funcionar con el mando. He regresado el producto por su mala calidad",2
es_0753733,"CALIDAD-PRECIO

Gafas cómodas,de apariencia robusta y de estética muy actual",4
es_0708966,"Buena compra

Cristal templado resistente. Cumple muy bien su función.",4
es_0942481,"Bien

A mi hija le encanta... Pero yo lo Veo muy caro por lo que es. Y se termina rompiendo con el tiempo.",3
es_0512556,"Buen producto

La maletita es de buena calidad, cumple todas sus funciones y además a mi hija le encanta. Ella misma la arrastra con la correa y también se sienta encima. Con el diseño que tiene y con las pegatinas la verdad es que queda muy chula. De momento no le veo ningún punto flaco. Creo que es ideal para llevarla de equipaje de mano del niño/de la niña.",5
es_0679103,"MEH

Es cómodo, sobre todo si hace frío y no quieres sacar las manos del bolsillo o vas en bici. Pero tiene bastantes fallos de conexión (yo tengo que dejar la pantalla encendida para que funcione) con la última versión de Android y caza la mitad de lo que detecta. El ahorro de batería es mínimo. Y la pulsera que viene con el aparato es fea e incómoda. La uso con bastante frecuencia, porque como he dicho es conveniente, pero no la compraría otra vez.",2
es_0006459,"Calidad regular

Este producto llegó más tarde de lo que debería porque estuvo retenido en aduana. Cuando por fin llegó, resultó ser más fino y protege el ordenador menos de lo esperado. Además, si se le pone algo encima se hunde y deforma enseguida. El color se estropeó con pocas semanas de uso pero, por el precio que tiene, no se puede esperar mucho más",2
es_0319134,"Sabe fatal

El sabor es horrible el peor batido que he comprado en mi vida, sabe muy químico como a jarabe, no me lo voy ni a terminar..",2
es_0847278,"Dejo de funcionar

Al poco tiempo de uso, dejo de funcionar y despues de varios intentos con el vendedor y despues de varios meses aún no he recibido ni el reembolso, ni el articulo de repuesto, ni la opción de reparación. Tengo los correos que lo certifican, en los que me dice que me mandan otro de repuesto. No os lo creáis.",1
es_0892829,"Llegó perfectamente. Más pesado de lo que me esperaba.

Buena protección ante el sol y la lluvia. Pesa más de lo que esperaba.",3
es_0560568,"perfecto

todo perfecto y de gran calidad",5
es_0811696,"Pobre.

No muy bueno. Es una calidad terrible. No puedo soportarlo más.",3
es_0477586,"Correcto

El libro físico me ha venido con algunas paginas mal cortadas, I el Ebook lo he probado mediante navegador en el ordenador con Chrome y la carga es bastante lenta",3
es_0666952,"Los volveria a comprar.

Me gustan ,buen resultado ,no pesan .",1
es_0307748,"Se escucha bien

Tiene un buen tamaño y se escucha muy fuerte",4
es_0912088,"DEJÓ DE FUNCIONAR- ENVIARON OTRO

Compré este producto ya que tenía problemas con el sonido por romperse el conector de unos auriculares y quedarse afectada la conexión. Funcionaba correctamente, pero tras poco uso, de repente, ha dejado de funcionar. Lo he probado en varios equipos, por lo que el problema es del dispositivo. Edito: El vendedor responsable de este producto ha cambiado y debo decir que son muy atentos y serviciales. Se pusieron en contato conmigo y me han enviado otro dipositivo igual sin coste. De momento funciona perfectamente, pero esperaré un tiempo a ver si continúa igual de bien antes de darle 5 estrellas. Subo a 4 porque la atención por parte del vendedor ha sido excelente.",4
es_0630663,"NORMALIDAD.

No cumple mucho las espectativas.",2
es_0052559,"Muy aparatoso

Demasiado aparatoso, hace que un movil precioso y finisimo parezca el doble. Ademas plástico puro y duro que no quise comprobar su fiabilidad a los golpes",1
es_0929757,"Bonitos y la entrega rapida

Muy bonitos, le llegó uno roto , pero por lo demás están muy bonitos. A mi hija de 11 años le encantó",4
es_0949216,"Desatascador

Está nuevo pero usado e impregnado de aceite o grasa por todo el exterior. Lo he tenido que limpiar antes de usarlo.",1
es_0686628,"divertido y buen precio

Lo recomiendo porque es un juego sencillo pero divertido, no es muy caro y este proveedor lo tiene a buen precio; el envío ideal.",5
es_0137845,"Muy bien

La plantalla tiene un buen grosor y se adhiere bien al teléfono. La única pega que he encontrado (y me ha pasado en otras ocasiones) es que las toallitas que vienen para limpiar la pantalla llegan secas.",4
es_0664826,"Buscaría alguno mejor

El colchoncillo es demasiado fino, hemos tenido que comprar otro más grueso. Por lo demás, calidad corriente",2
es_0338189,"Nada

Lo que no me ha gustado esquema no viene ni con cargador USB como muestra en la foto y descripción y lo otro es que tienes que comprar el cable HDMI para poder conectarlo a la TV",1
es_0473883,"Está bien por lo que pagas

Divertido y fácil de poner, Velcros se desprendieron la primera usada así que durabilidad la justa, pero por el precio es lo que hay.",3
es_0897263,"Bien, pero sin velocidad wifi.

Conecta muchos aparatos wifi, pero a una velocidad muuy lenta. Si se activa el sistema inteligente de administración de colas QoS la velocidad se reduce más todavía, incluso reduce la velocidad en cable aunque sólo haya un ordenador conectado. Igual de malo que el router que dió mi compañia hace años, pero con una wifi más fuerte y capacidad de conectar más cosas.",2
es_0673996,"correcto

Son de buena calidad. Viene en estuches individuales sin referencia. Hecho en falta un envase mas adecuado, con las brocas ordenadas segun su metrica.",4
es_0247364,"Decepción

Pequeño, y bastante más bonito en la foto que en la realidad",2
es_0427004,"Demasiado grandes

En la foto y la descripcion parecen muy bien. A la hora de ponerlas quedan muy grandes",2
es_0604083,"Buena compra

el cable de amazon cumple a la perfección con su descripción, por lo que estoy muy satisfecho con la compra realizada.",5
es_0651017,"Pequeño

Algo pequeño. Si El Niño tiene más de un mes no le cogera el pie. Hay que dejarlo más de un día al sol para que se seque",2
es_0168038,"Regular.

Bueno... no tiene mucha calidad, esta chulo la forma pero no volveria a comprarlo aunque una vez ya en casa, esta bien. Viene bastante dañado, y es endeble. Uno de los cuentos tiene dos páginas repetidas por lo que el cuento esta incompleto y las historias aunque son las típicas estan bastante absurdas contadas, por no hablar de la última (blancanieves y caperucita perdidas en el bosque, se encuentran con un lobo en una casa que es bueno porque esta durmiendo a sus hijos) un cuadro!! Yo lo uso mas como un juego y como tipo puzzle, ya que cada cuento tiene su forma y su hueco, que como libro... mi niña al menos se entretiene con el, pero nunca se lo leeré.",3
es_0960129,"Queda bonita.

Queda bonita puesta, aunque como es de suponer de poca calidad, lógico por el precio que tiene. Como bisutería cumple con su función",3
es_0397382,"Bueno pequeñas dudas.

El producto en sí está bien. Pero el problema es que aveces se cae la tapita.",3
es_0279087,"Una buena solución

El sistema funciona bastante bien. He instalado 4 unidades y cumple las expectativas. La calidad de construcción es excelente. Su montaje relativamente sencillo (la dificultad viene sobre todo por la ubicación habitual de la cámara que suele ser en altura como es mi caso). En cuanto a su uso, la app propietaria está bastante bien, aunque tiene un retardo de unos 7 segundos y sus posibilidades son básicas. Por ejemplo puede indicarse un periodo de vigilancia, pero tiene que ser seguido, no pudiendo dividirse en dos periodos. No puede seleccionarse un periodo de notificación diferente para el sensor que activa La Luz y otro para la cámara de forma que siempre te notificará cuando se utilice de luz de presencia. Su configuración con Home Kit no es complicada, pero es muy poco intuitiva y no está bien explicada. No viene con un código, sino que hay que generar primero ese código en la App propietaria y luego completar la instalación en la app de Casa. Eso si, una vez hecho se integra de manera excepcional y de hecho es más fácil de configurar y seguir sus notificaciones en la App de Casa de Apple que en la propia. He comprobado también que el retardo es mucho menor en la App de Casa que en la propietaria. El sistema de notificaciones funciona muy bien y aunque creo que es posible programarlo con otras app no lo he hecho por su complejidad para un no experto como yo. Su programación con la app propietaria es limitada. Como últimos detalles indicaría que debes tener una buena cobertura wifi si no quieres tener problemas con las cámaras que se desconecten de vez en cuando. He tenido que reforzar la cobertura para que los problemas desaparezcan. Es muy cómodo poder ver desde donde quieras que pasa en tu casa u oficina, los avisos de detección son muy buenos (detecta perfectamente entre personas, mascotas y coches), la calidad de imagen impresiona y si lo complementas con un sistema de seguridad sonoro (no viene con este producto) es una solución muy buena de seguridad, por lo menos en mi caso.",4
es_0684611,"Decepcion

En la Foto parecian bastante mas grandes. Decepcion total. Abre en seguida y el dinosaurio sin crecer! Lo compre para regalar en la guarderia de mi hijo pero el resultado h sido pesimo",2
es_0611554,"Muy recomendable

Hace más de 3 años que uso este producto y la oferta estaba genial, realmente yo no necesitaba cambiar la mía pero una amiga quería probar, así que hemos compartido y así tengo de repuesto. Tenía un precio genial.",5
es_0569262,"PRACTICO

A pesar de que el color es más rosa que rojo es práctico esperemos nos dure bastante ya os contare.",3
es_0334236,"Igual a la descripción y foto

Exactamente igual al que anuncia. Contenta.",5
es_0725866,"Decepción...

Es una tablet de bajas prestaciónes... En definitiva, no se puede esperar gran cosa por ese precio... En general, decepcionado con la compra...",2
es_0846633,"sábanas

todo ha llegado en perfecto estado",5
es_0467593,"MALA CALIDAD

La correa de aspecto es similar a la original pero al tacto ya se ve que es mucho mas fina y endeble. En apenas dos meses de uso, ya comienza a romperse por la union con el cuerpo del reloj. Muy mala calidad. No la recomiendo.",2
es_0389402,"Wireless WiFi

No funciona. Sólo transmite el sonido de mi iPad a la televisión. No aparece ninguna imagen en el televisor.",1
es_0483740,"No es lo que esperaba

La cremallera se rompió después de dos usos, no sirve para llevar muchas cosas, la tela no es flexible. Por lo demas, es cómodo y bonito, su uso no es para bolso de playa.",2
es_0351947,"Perfecto!!

Perfecto!! Aguanta muy bien y la instalación tanto del soporte como del imán es muy fácil. Lo volvería a comprar",5
es_0320533,"Todo bien

Tal y como se describe en el artículo, todo bien. Bastante cómodas.",4
es_0786277,"Juego simpático!

Fácil para jugar en un grupo de diferentes edades",5
es_0997616,"No me han entregado el producto

Por algún problema con el proveedor y después de esperar un par de semanas (lo había comprado con el servicio de prime) me han devuelto el dinero y no me han entregado el producto. No sé cuál ha sido la causa, pero llevo esperando semanas y no tengo producto.",1
es_0970733,"Genial!

Me la había recomendado mucha gente y al fin me animé. Leí en internet opiniones ya que hay muchas marcas, pero de la que mejor leí fue de esta. Compré la talla S y es maravillosa! Estoy encantada con ella! Además de que puedo dormir con ella y me aguanta toda la noche sin problemas, lo mejor es para hacer deporte, porque ni me acuerdo de que la llevo puesta. Es la mejor compra que he podido hacer. 100% recomendable, buena calidad, y fácil aplicación.",5
es_0016538,"Cumple relación calidad-precio.

Cumple relación calidad-precio.",4
es_0169576,"Memoria Flash

Producto de excelente calidad y servicio, diseño muy bonito y robusto a la vez, así que me encanta este producto de Toshiba.",4
es_0358284,"Hueveras

No sirven para el propósito por las que se compran. Se pegan los huevos y sale un churro.",1
es_0647482,"Es bonita pero queda algo holgada

La funda es bastante bonita, pero al ponerla en el móvil queda un poco holgada, es como si fuera un poco más grande que el móvil. De todas formas se adapta correctamente a todas las formas y no molesta esa holgura.",3
es_0101707,"No ha funcionado

Ha sido un auténtico fracaso. Al segundo uso se nos ha estropeado. agradezco a Amazon la rapidez en la recogida del producto devuelto y devolución del dinero",1
es_0693643,"*

ya lo he utilizado y cumple perfectamente su funcion, sin duda lo volveria a comprar, os lo recomiendo, va bien",4
es_0346577,"Articulo defectuoso

Muy mala experiencia! Funcionó casi un mes y se quemó en mi mano ! De frente con la clienta! Estava muy caliente si de repente se escuchó un ruido y no se aprendió más! Tanto dinero para funcionar un mes ! Nunca voy a comprar más!",1
es_0598285,"No he recibido este producto

Segun Uds. lo tenia que haber recibido el 25 de Julio, tienen Uds. una forma un tanto particular de hacer las cosas, no digan lo que no son capaces de hacer, hay demasiadas incidencias en las entregas, por favor sean mas cuidadosos con los clientes. Muchas gracias",2
es_0457191,"Juan JP.

Rapidez de servicio. Y calidad buena. E tenido otras de otros proveedores y a precios mas elevados, y no por eso eran mejores.",5
es_0923594,"Sin noticias

Solo decir que no recibo ni el producto ni explicación desde el 26 diciembre y no se que hacer mas",1
es_0335021,"ME HAN DADO GATO POR LIEBRE

Muy enfadado. Pedí la olla Bra gama Efficient con su tapa de cristal y asas de silicona (naranja) con diámetro 24 cm y me han mandado, la olla Bra gama (inferior) Prior, tapa verde, sin las asas de silicona y de diametro 20 cm. Iba dentro de la caja de la olla que me tenían que haber mandado Efficient de 24 cm. Es una vergüenza! Soy comprador habitual y esto es inadmisible. Quiero soluciones!",1
es_0406104,"Poca calidad de sonido

He tenido otros aparatos de este tipo y este suena peor y con el cd con ruido de fondo. No buscaba algo muy técnico pero aún así me ha decepcionado",2
es_0665977,"La variedad y descripción del artículo

Me ha gustado mucho y amos niños les encanto",5
es_0785845,"Una lastima....

Un producto no deseado, porq me enviaron otra marca. Por favor más atención y más confianza que se ofrecen. No coincide el producto:(",1
es_0788294,"Gorras

No me llegó el producto,y después de yo hablar con el vendedor me abono el dinero",1
es_0623794,"Pone los pelos de punta

Describe los horrores de la guerra de tal forma que te pone los pelos de punta. Te hace ponerte en lugar de los personajes y pensar en todo lo mal que lo debieron pasar, tanto los alemanes como los demás. Teniendo lo anterior en cuenta, este libro no es para todos los públicos.",5
es_0407385,"Cartucho impresora

Aun no lo he usado pero como es el mismo que siempre pido supongo que cubrirá mis necesidades",4
es_0625484,"Correcto

Es correcto y me gusta",3
es_0206718,"Conforme a lo anunciado

Es grande. Tiene imán o apoyo. Es muy facil de utilizar. No se puede suprimir el sonido. Buen producto",4
es_0257414,"Gran tamaño

Gran tamaño, la niña alucino, muy completo",5
es_0006353,"Muy claro e intuitivo de usar.

Es mu fácil de adaptar y de intercambiar las lupas, las instrucciones están muy claras. Yo, que soy un poco torpe, me costó abrir el compartimento de las pilas. El botón de encender la luz es un poco pequeño para mí (tengo los dedos un poco grandes). Agradezco también que las lentes vengan en su propia caja, para que no se pierdan o estropeen. Muy útil.",5
es_0573488,"CACA

Es una puta caca va muy lento y solo lo lleva usando mi hijo 3 semanas y el conector se a roto y la duración de la batería es pésima",1
es_0872902,"Calidad-precio razonable

Tiene poca potencia pero para hacer bizcochos o montar nata ( en poca cantidad) va bien",3
es_0371871,"Hace su funcion

Para su función que es proteger las biela",4
es_0336061,"por ahora todo bien

El producto es adecuado y acorde con lo que dice",4
es_0347329,"Pierde la pintura roja

A los pocos meses empezo a pelarse y quedarse fea.",1
es_0247893,"Quizas un poco grande para bebé

Los colores son muy bonitos, y vienen mucha variedad, el unico inconveniente es que es un pelin grande para bebé, pero para 1.5-2 años es ideal!",4
es_0362483,"No tomas de audio

Pues no me sirvieron de nada ya que los quería para poder conectar unos cascos y no me sirvieron .",3
es_0001678,"Perfecto

Tuve un problema al principio que parecía que se apagaba un rato después de enchufarlo pero era la powerbank que usaba, nos dimos cuenta que es estropeo ya que empezada a dar problema para cargar el móvil, puse cargador y todo perfecto. Lo uso para ver la hora en el salón. Los sonidos para despertar están genial.",4
es_0423397,"No cierran , llegaron después de 2 meses.

Los pedí antes de navidad y llegarón a finales de Febrero. Y encima son para tirar, el cierre no funciona. No los devuelvo, por que me cuesta más envolverlos que devolverlos. Pero vamos no los recomiendo para nada . No es que sean feos , es que si no los puedes llevar, ¿para que sirven?¿para ponerlos en el joyero de exposición? .",1
es_0679484,"Buena relación calidad precio

Buen ordenador a muy buen precio es aconsejable",5
es_0361837,"Se adapta y protege

Queda como un guante y protege bien",5
es_0383831,"Mal embalaje de entrega

Después de ver el estado del embalaje, no me da seguridad de que los filtros de agua potable estén en buen uso",1
es_0414736,"Que vengan bien

Cómoda,amplia y queda bien fija",5
es_0289781,"Falta potencia.....

A pesar de lo que pone el texto del anuncio, este patinete no está diseñado para un adulto....de 70-80 kg. Poder puede, pero a la mínima cuesta pierde potencia y no puede....la cuesta le cuesta.... Por lo demás, aceptable.....",2
es_0654990,"No es lo que esperaba

La calidad no es la que esperaba",2
es_0565002,"EL PEOR TELÉFONO QUE HE COMPRADO

Han pasado 32 días desde que lo recibí y el teléfono ya no funciona. No carga ni en la base ni con el cable directamente a la entrada. Está totalmente muerto.",1
es_0812210,"Simple

No es de buena calidad.",3
es_0625797,"Son muy finos

Me esperaba o tipo de calcetines .son finos no creo que calienten mucho. Y de talla deja que desear.",2
es_0923624,"Protector de pantalla

El protector queda perfectamente ubicada en la pantalla del móvil lo malo es que solo tiene pega en los bordes.",4
es_0915036,"Cierre defectuoso.

Ha venido roto, el enganche se ha separado nada más ponérmelo. Debería ser una sola pieza y se ha separado.",1
es_0259843,"Frágil, efectivo solo para ratones.

Los ratones los captura sin problemas, las ratas se comen el plástico y se escapan.",3
es_0808863,"Muy bien

Son de muy buena calidad, mejor de lo que esperaba, llegaron en el plazo estipulado, yo lo necesito para poner un cristal y van geniales.",4
es_0680151,"Susana

Cuándo lo compré viendo la foto pensé o me pareció más grande la esfera. Por lo demás está bien.era para regalar y se lo quedó no lo quiso cambiar a pesar de lo dicho",3
es_0356965,"Caja de los libros completamente rota

Un acierto la eleccion de los libros. Tendría 5 estrellas si no fuera por el mal estado en que me ha llegado. La caja para guardar los libros esta completamente rota.",2
es_0687181,"Baldosas pegatinas blancas

Un poco transparente,pero bien en general. Un poco engorroso a la hora de colocarlos. Cumplen su función pero podrían ser mejorables",3
es_0484776,"BUEN MATERIAL. OJO CON LA ADAPTACION A LAS ASAS.

BUEN MATERIAL. NO SE ADAPTA BIEN A MI ASADORA. PERO BUENO NOS HA SOLUCIONADO EL PROBLEMA.",2
es_0014757,"DEPENDE

Lo he comprado para usarlo en un Samsung S8 plus, principalmente lo uso para ponerlo sobre el panel de una maquina de correr o de eliptica y ver videos, para esto tiene un inconveniente, viene con una zona más fina de plástico en la parte frontal y con un ribeteado también en plástico, que puede molestar a la hora de ver videos dentro de la funda. Otro problema que he detectado, que al ser genérico para varios móviles, el agujero que tiene para la entrada de los auriculares, queda muy al borde, es decir, al visionar videos apoyada en una superficie plana pero inclinada, el móvil se inclina en el interior y parte de la pantalla queda oculta. Seguro que en alguna funda deportiva específica para la marca y este modelo de móvil no ocurre, pero... el precio es bastante bajo, en mi caso abriré más el orificio de la entrada de auriculares de la funda para estabilizar el móvil dentro de esta. Resumiendo: Lo mejor el precio que tiene y que cumple su cometido. Lo peor, no es específico para el S( plus el móvil baila dentro y la entrada de auriculares no es adecuada.",3
es_0493266,"Me encanta

Llevo un par de dias leyendolo y me encanta, lei la recomendacion via facebook y la verdad merece la pena. Buen trabajo Myriam",5
es_0566034,"No es extensible el asa como decian

No lo he devuelto porque por lo que vale me la quedaré pero ponía asa extensible y no es así, es de mano",4
es_0951078,"Muy bonitos.

Son muy chulos y las luces una pasada, pero no son para niños, el tamaño es para adultos. No para niños",2
es_0769150,"Justo lo que queria

Bonitas y como yo las quería",4
es_0383425,"Estupendo

Me ha gustado mucho y ha llegado en el día que indicaba. La calidad producto/precio está muy bien.",5
